Q_feature_0,Q_feature_1,Q_feature_2,Q_feature_3,Q_feature_4,Q_feature_5,Q_feature_6,Q_feature_7,label
-0.40899498474330354,-0.10743798767282187,0.5018576257286058,0.09888624491880532,0.05536235709781745,0.05313678892128859,0.08958029063969042,0.04732549279851178,1
-0.4256963530018977,0.8384820405474883,-0.4527499070709316,-0.04622376616730617,-0.05873750356928825,0.18111758233165487,-0.011193345593382475,-0.04361725340549766,1
0.55395932880553,0.11347273696776816,0.1485369538472293,0.05823094688969238,0.014022581309891924,-0.05033870828842857,-0.004851558924789834,-0.0077577235229290276,0
-0.5568094373452043,-0.39540383220976655,0.009519581522854925,0.09718838893194859,0.1101559155625152,0.041523162898334076,0.054555545093477875,0.0008979071119104565,0
-0.3424845164374485,0.05680241953680293,0.18468949073420504,-0.05920461409292915,0.01182066238463142,0.03075589941860296,0.12637744981997678,-0.03382419725753527,0
0.2517825857600599,-0.201363488034915,0.06688633950685724,0.05262333959274634,0.020927735232238176,0.11842516323052388,0.06454226158833959,0.02297813344917571,0
-0.5568094373452044,-0.3054010541802084,-0.052085285569299866,-0.08401892980728898,0.10533855414694276,-0.04221991907154066,-0.03138337336940539,0.025544088712947444,0
0.18093652566061946,0.4229068404407114,-0.22117813384156465,-0.04935080477799775,0.02519069070236951,0.007443404625916361,-0.04621873240371449,0.01792889665293962,1
-0.7006559331450644,-0.1596935805928692,0.29348120501532005,0.09453565426822313,-0.0027585900690211274,0.07604535381893679,-0.06087276621810217,-0.003954305113732459,1
-0.6328247172051118,0.23210897365056027,-0.2952832817207218,-0.00275216120949362,-0.08605794437234077,0.15702897302578916,-0.18573226512546231,0.0013287611796079513,1
0.6356748257447855,-0.04058835369836283,-0.004624321336046844,-0.05895463718358651,0.02033630096493605,0.06596205438576574,0.09624655778812718,-0.02676683700259158,1
-0.3424845164374482,0.014231610312708032,0.40353790822793645,-0.1557409903958698,0.04572062831112589,0.07938747181844569,0.05444390050550202,-0.06369395976848097,0
-0.6328247172051116,0.3838669326402878,-0.5868557156418236,0.05178339593586023,-0.04966877776778289,0.062474060450911695,0.1458707154823045,0.020227708596235905,0
-0.34445954578493454,-0.359832014639574,-0.29556482315574356,0.1268749707942196,-0.0008871182198607053,0.10220594306858699,-0.12756130843806296,0.05663806289580775,1
0.25178258576005996,-0.14849517731982337,0.20670288726794916,0.012725805568600257,0.03171521238526981,0.04771164868082378,0.11772181531110243,0.01578949401128593,0
-0.3424845164374484,0.14194403798499178,-0.0031496796857413134,0.0650160240724304,-0.005747408129003595,0.05231330154473057,0.09630179860904553,0.02059429533920254,1
-0.5568094373452043,-0.3954038322097667,-0.030792982701091987,0.11075803528438755,0.10292808869897285,-0.036493098327892104,0.06724671157250561,0.03698116222244491,0
-0.34445954578493476,-0.2580447204474279,-0.10267391133765463,-0.05127280000236123,0.062400094871619516,0.06641091762248758,0.07685212351475418,-0.0025991462079226757,0
0.34170373901126766,-0.22820907976947452,-0.43592644636764855,-0.08315027809043796,0.007392228713734461,0.09285900597218916,0.10102354102453825,-0.005863779000448266,0
-0.5568094373452044,-0.26039966516542906,-0.3028712740207181,-0.18746316455368378,-0.021703251123169676,0.10913220543583046,0.008076228540511488,-0.08741395156029197,0
0.34170373901126716,-0.42139980225275314,0.018459136476050353,0.23082990234491324,-0.0016884960295761031,-0.0646925855233611,0.0673257110790405,0.03355139808976232,1
-0.34248451643744826,0.1845148472090864,-0.2640896768933684,0.07619442406058619,-0.0693023596651946,-0.07037304738062894,-0.03029734365633846,-0.009075990966577074,1
-0.28750576403220807,0.15116491428382994,-0.2771009665381948,-0.058419534447171684,-0.050941367142836536,0.07802297478860215,0.12492557827817646,0.002352739233460688,1
0.5539593288055302,-0.04480988107384387,0.4876308292291015,-0.048725664620196396,-0.08003042051050824,0.1001465454807885,0.07547545565828662,-0.024097841038661527,1
0.1809365256606194,0.27480641071530226,0.011404488442403993,0.046579956728235006,0.06639182967282181,0.17381139320129818,-0.04251351974351508,0.03158210243780085,1
-0.556809437345204,-0.3054010541802082,-0.20372391911354382,-0.08509359282639556,0.10857622524800004,-0.0016140831690457103,0.0869688583037781,-0.03397922882121712,0
0.40977576216948397,0.21427377740375708,-0.3193292112477015,-0.028816974836676,0.008070087636455336,-0.08858029549436569,0.04509027062203935,-0.00860712676742792,1
-0.2875057640322083,0.1921732913509503,-0.02926352225883816,-0.0039032249011410336,0.005584774140483695,0.08800657332783018,-0.06298273379062924,-0.007964198807991596,1
-0.5568094373452048,-0.30540105418020824,-0.04582865945601389,-0.082009846066883,0.057407822065961234,0.00774533325586424,-0.01998639180972478,-0.025382726591848204,1
0.18093652566061946,0.22543960080683229,0.2579292964433294,0.05252331873313543,0.009399212828983428,0.11876454405274056,-0.024506179314217946,-0.007647624074813619,1
-0.3424845164374482,0.014231610312707865,0.4095477346367717,-0.13056283867641844,0.01740014950187152,0.1101398738676223,0.08893695036948601,-0.008224253322469621,0
-0.5568094373452044,-0.3054010541802081,-0.20437433685738382,-0.09920540904099912,0.06008693043952662,0.09768522595365603,0.06192605463948292,-0.008002774204339369,1
-0.34248451643744826,0.05680241953680243,0.23397416931703963,-0.08299774727684273,-0.0014739138548833797,0.1112714296315444,0.13926353178341877,0.002090444855270046,0
-0.19519361364284715,0.21056013570949683,0.292960641705387,0.12180550798991868,0.028168218019429425,0.11006078482144555,0.04021247420199853,0.03624377272515655,1
0.34170373901126705,-0.1638121722750479,-0.1180226521200024,-0.2481526861133737,-0.12548691736685613,0.13855770422817548,-0.09536003437247231,-0.056055477209815574,0
0.25178258576005996,-0.1484951773198237,0.20253063894181933,0.01716452730813367,0.034685718569149704,0.029300889995835744,0.08070136495479002,0.009851304759422086,0
-0.7006559331450644,-0.1596935805928693,0.5242119287565989,0.10685907923543053,0.0599670599731138,0.11940093514819194,0.1089864672489218,0.055366802881833266,0
0.25178258576006,-0.20136348803491538,-0.014040881257690097,0.03593643207422076,0.0518208154180938,-0.01962610668558462,0.023645438772612437,-0.0015543526746909508,0
-0.5568094373452044,-0.3954038322097666,0.009519581522855092,0.0971883889319487,0.10988635301033228,0.06705631500514603,0.09157647904945226,0.01350320388091264,0
-0.34248451643744804,0.141944037984992,-0.10284453644803049,0.02038088409165989,-0.04759156718979052,0.058890614011622044,0.1412778978990769,0.027554085447211885,0
-0.5568094373452047,-0.44040522122454606,-0.4499199774562766,0.22499676560867143,-0.017073812886597484,0.10637722601335681,-0.19235065588390948,0.10204149295278303,1
0.4097757621694841,0.44689587112640006,-0.19825578546717765,0.024722264474687894,-0.03072709642445548,0.04428433871030846,-0.1447897750092194,0.07076173308489148,1
-0.34248451643744804,0.014231610312707976,0.40954773463677174,-0.13056283867641855,0.017489440886696406,0.11234988138255175,0.09188307904372339,-0.00865878300956091,0
-0.6328247172051115,0.38386693264028776,-0.5848192045975975,0.022969712916247054,-0.05931176027726204,0.057017577023647015,-0.012613570857426315,0.01384803968403181,0
-0.19519361364284693,0.20657471003386524,0.30287998068017685,-0.08889752319975874,-0.0110447709990385,0.0772252694450779,0.07306435565105551,0.000179831954919496,1
-0.5568094373452042,-0.3954038322097665,0.009519581522854814,0.09718838893194848,0.10986070139678716,0.06952432181853802,0.09513945976842303,0.015168020181445974,0
0.2517825857600601,-0.13087240708145975,0.06600457139947674,-0.037806275288997326,-0.008107958735151743,0.08860149349553698,0.024676624886000642,-0.012977855923724135,1
-0.19519361364284699,0.20956377929058878,-0.09182453398947865,0.04087985253836124,0.01924742318162337,-0.034653986959908234,0.011218132576740203,0.02700186992282566,1
0.1809365256606193,0.22543960080683229,0.31023419568413035,0.02957691017923214,0.023856460739161867,0.008915270553615073,0.07915801811017942,0.017814991533109337,1
-0.34445954578493443,-0.35983201463957415,-0.040471477352967744,0.09639566977742042,0.046467914223191076,0.03348423195882955,0.03269781681977363,-0.002851017537093936,1
0.34170373901126716,-0.3570028947583272,-0.1322053276174141,0.1131891639094531,-0.09226812488700009,0.05695336495559988,-0.026209274373998614,0.0498565365466328,0
-0.5568094373452044,-0.30540105418020813,-0.20437433685738382,-0.08717147067514364,0.10970630227638667,-0.02101716567532913,0.09870517948328489,-0.04034996300253957,0
0.6356748257447856,-0.040588353698362556,-0.05200100719586476,-0.07754493260069112,0.031077965516033534,0.04648710128566269,0.06274857542547091,-0.02840380587761121,0
0.30588625897311256,0.10209889020921392,0.06305192723860997,0.03950318923447843,-0.0008213166270363836,-0.006870804071382852,0.05391521991555992,0.010826861090535655,0
0.5539593288055301,0.16623360964830547,0.017832297644407857,0.11053707729020551,0.06137723203319112,0.01462996640737052,0.024882308437810585,0.0638460140516312,0
-0.19519361364284699,0.21056013570949678,0.372834695136279,0.1100201574319819,0.06528879420642597,-0.03579617884962688,0.06146026445058633,0.026196397951887607,1
-0.42569635300189773,0.8381428252143154,-0.31409067692751336,-0.16271718221555792,-0.03552651537099355,0.11162396280535447,-0.04975079640355018,-0.07756642592935808,1
-0.3424845164374481,0.14194403798499156,-0.04907061367863752,0.055150305190987736,-0.009653464482295426,0.061490805003856286,0.08034650115165043,0.022146612089175566,0
0.18093652566061935,0.22543960080683217,0.31023419568413024,0.029576910179232085,0.023942432902369193,0.01035039099333479,0.0816259926961358,0.018632255819373944,1
0.6356748257447853,0.017513993891683677,0.08422589713339323,-0.11491866396041511,-0.008857301627949787,0.09474989180296156,0.11221138545292642,-0.06462683893876636,1
-0.40899498474330387,-0.10743798767282209,0.5964009587666163,0.10489269175605181,0.06652413499982618,0.09623477481600956,-0.006591005700426589,0.058062430768349105,1
-0.34445954578493476,-0.25804472044742777,-0.07112340410948248,-0.035499299976286425,0.049286401679269676,-0.01317874834743249,0.07458599509089248,0.021239184965011537,0
-0.45717359556288917,0.21616423681356856,0.3589196939271775,0.158956952477197,-0.054451046869243236,0.12243786803322082,0.1085081642872362,0.015038335326681418,0
0.18093652566061924,0.22543960080683223,0.3087369591558704,0.05441771000271206,0.009033348604361002,0.14248023284272465,-0.021784495272471394,0.0024145086071704625,0
-0.3444595457849347,-0.3598320146395743,-0.2589369436369397,0.12401168862137207,0.003901091631463627,0.09282500816309885,-0.1260801068283005,0.07583498755753104,1
-0.5568094373452043,-0.26039966516542906,-0.31688145133176837,-0.21113572278963333,-0.056362267926244436,0.0805799621682779,0.04698146822100441,0.005597202852125949,0
-0.3424845164374484,0.056802419536802484,0.23063406586292934,-0.07565270625013754,-0.011315733042398746,0.04247763594061904,0.05560528755291938,0.005038847006217484,0
0.5539593288055299,0.007950991606693436,0.38988495100331844,-0.011920822356711602,-0.10414726989897027,-0.10622648325335854,-0.09505841785526065,-0.00802547740736087,1
-0.6328247172051116,0.33328094631037886,-0.4472125798353716,0.04391086578048775,-0.02360711947034433,0.053024098892919314,0.12077281754230779,0.011823082144372055,0
0.24176323405451533,-0.24331203266759205,-0.023510976515146387,0.08862388626049966,-0.03902440306576527,-0.008130429446624121,-0.030822337871055427,0.06214712278420925,1
-0.13358612782277007,-0.03513808788242112,0.21390919616521237,-0.021994289215548246,0.010640477497615597,0.06624244019113318,0.1285117057216808,-0.020266121587740327,1
-0.40899498474330354,-0.06955186660960061,0.4530418846607811,0.05592078637228892,0.033200564565687485,0.030068810282767477,0.11085822590375555,0.03680564436893097,0
-0.34445954578493465,-0.2580447204474283,-0.10267391133765436,-0.05127280000236112,0.06255767039617316,0.0704075821230073,0.08463924802679057,-0.002331675306055103,0
-0.3424845164374485,0.05680241953680254,0.23397416931703957,-0.08299774727684273,-0.002485464452333108,0.06620652835963592,0.0774344027966764,0.002858212534036342,0
-0.28750576403220807,0.15116491428382944,0.06104071228335689,0.010528810083320572,0.03403699556930012,-0.054361167506437325,-0.028696007873637908,-0.019329675330553797,0
-0.4300319290402371,-0.2775433156129602,-0.33291237111716876,-0.20233563151909084,-0.024968170886036867,0.07241380717774737,0.03144220295288319,-0.09311834620205173,0
0.4097757621694841,0.21427377740375708,0.30077284051563546,-0.0031590845455559124,-0.009241099135150421,0.12383818980099665,-0.012635129235026743,-0.009464613689657508,1
-0.34445954578493504,-0.258044720447428,-0.10267391133765458,-0.05127280000236145,0.06297845552389708,0.08127801031513526,0.10576686026072901,-0.0009900422258924402,0
-0.5568094373452042,-0.3954038322097665,0.009519581522855092,0.08495855877295783,0.1564228720849245,0.00958549962983024,0.08837350032471852,0.036114258507712826,0
0.5539593288055301,0.007950991606693325,0.41200003923363454,0.010148927903755822,-0.07149437023463268,-0.006453145869523669,0.03206700486573544,0.008584602951823062,1
-0.5568094373452043,-0.4404052212245457,-0.6676492521691558,0.2498369454445838,-0.07715192336930937,0.06629414424627067,-0.05070867126380407,0.11477977572439463,1
-0.5568094373452044,-0.3054010541802082,-0.16494455981106093,-0.07564552236227773,0.09259779162771664,-0.020012817828109264,0.03499059526211595,-0.013817358321617734,0
0.24176323405451539,-0.19415362340511738,-0.2770757126059341,-0.05620063639744416,-0.008297048454184774,0.15773991019844252,0.16530338429167762,-0.0032690860939725286,1
0.6356748257447855,0.017513993891683455,0.09897822661741412,-0.11398875038250805,0.008030646800176955,0.025565787873526813,-0.05811443751476292,0.009268272103546915,1
-0.5568094373452046,-0.3054010541802087,-0.20372391911354393,-0.09706462250790482,0.058156358234381145,0.05626497387962126,0.02189272934390324,-0.0018431117731104174,0
-0.5568094373452042,-0.44040522122454534,-0.5167289511743735,0.2473686415120716,0.010605688740201458,-0.022149595874178807,-0.0046784129804370855,-0.007726121870236358,1
-0.6903760014364496,0.7513920276457967,0.3999442221956167,-0.37336889970105636,-0.06423710761915347,0.21378092917237362,0.11453670007139422,-0.02616859117114423,1
-0.28750576403220796,0.16141700855060948,-0.07765775982838985,0.00652986870269473,0.01581304303339015,0.011931077207686658,0.07437802700926938,0.009575815679271682,0
0.40977576216948425,0.4468958711264003,-0.19825578546717748,0.02472226447468795,-0.030632214884714626,0.11544775551948394,-0.19151489731291738,-0.03539351117156936,1
-0.34248451643744815,0.05680241953680226,0.16568246436987338,-0.05130233734092765,0.005409393113732619,0.045995348752496,0.1301276473824537,-0.03261302595226995,0
-0.556809437345204,-0.4404052212245456,0.07074118298746362,0.18411123899763304,0.04882832728652031,-0.030405962140544973,0.08752453660648651,0.04312343993338902,0
-0.4089949847433034,-0.10743798767282198,0.5964009587666158,0.10489269175605154,0.06671224652333518,0.0743905540054316,-0.005618920015098394,0.06264985269437129,1
-0.5568094373452044,-0.30540105418020846,-0.20437433685738393,-0.09920540904099895,0.06108288064031253,0.134422985509281,0.11076584366977871,-0.013008578052769004,0
-0.5568094373452044,-0.30540105418020846,-0.20437433685738382,-0.09920540904099906,0.061451621422909664,0.14828177785807722,0.13040181513481813,-0.013525964443596161,0
-0.19519361364284699,0.20757106645277323,0.17886116258677992,-0.05914633301606864,0.043085798609847126,0.045639852998227204,0.014592655917732233,-0.013871593426832196,0
0.6356748257447855,0.017513993891683566,-0.1686820080866711,-0.1150652095455974,0.009243895629150789,-0.028506243929164343,-0.06098978329462035,0.004709381298195703,1
-0.34248451643744815,0.014231610312707976,0.40954773463677163,-0.1305628386764186,0.018226731001442453,0.13071363138317055,0.1166767508085666,-0.012170828032259606,1
-0.3424845164374483,0.056802419536802595,0.1346432230583297,-0.04066333699499619,-0.00429400391102891,0.07868128485768638,0.1222463984522279,-0.027685405121096518,1
-0.7749984811989531,0.04678408619725205,0.24871721460890828,-0.1501671567758806,-0.019213359731594604,-0.006770566882435991,0.01686667515312812,0.003601715436977626,0
0.18093652566061919,0.2748064107153022,0.16807555819493414,0.0083830959254389,0.08277375620079214,0.04196420278027119,0.059455121658808396,0.00013538883553287917,0
0.4097757621694844,0.2142737774037573,0.2453788233285626,-0.00323887167303627,-0.007242542166922328,0.08352292276131962,-0.018919920590127925,0.002450237215691875,1
-0.5568094373452042,-0.39540383220976666,-0.024522235233190248,0.10964335670082503,0.1046793723615192,-0.03310667947075652,0.06046528790959371,0.02830200661297494,0
0.1809365256606194,0.2254396008068319,-0.24975700064438627,0.011968909435009167,-0.01612870822429696,0.06333091812041147,0.12614469822025692,0.019750194932816878,0
-0.34248451643744826,0.05680241953680265,0.22549469366440633,-0.07091235381766314,-0.016919579513030525,0.0412025281434345,0.06204903357606273,0.006737452795564869,0
-0.19519361364284704,0.21056013570949683,0.3218599301298605,0.12370076986159045,0.030720510545950597,0.1205317012635389,0.036722434210317456,0.03842105288979775,1
-0.40899498474330376,0.04410649658006327,0.4712122968137855,-0.12413941061214573,0.07043985384131185,0.11586589036483713,0.10950111419608638,-0.039934302806140964,1
-0.7749984811989532,0.21078845892335707,0.019971900257388264,0.14830529132073328,0.019059801754076955,-0.04538775752746682,-0.025243701946553565,0.016112980094613594,0
0.3058862589731127,0.14352022544765713,-0.03089911246922189,0.025401110806566762,0.04265095130531665,0.010930336751334924,0.06527009228586839,0.011364491716418235,1
0.3058862589731125,0.10209889020921403,0.05890478618638623,0.030423618113023188,-0.0013141683813358007,0.010909481631413365,0.10814730400619754,0.025423846459797506,0
0.6356748257447855,0.0175139938916834,0.011784230610652646,-0.12148721019122177,0.0031897901424183805,0.09961092326351301,0.09711609119404352,-0.05413165047273211,1
-0.5568094373452042,-0.3954038322097662,-0.008707829480314067,0.10623486429491846,0.1083782310786589,0.0061677725708169095,0.08817237643135534,0.04603008360941513,0
-0.19519361364284704,0.21056013570949667,-0.23804528365841215,0.08836257849986529,-0.03774088232796907,0.11221577633121044,0.02583389212114473,0.029083065094589355,0
-0.19519361364284715,0.20657471003386552,0.30287998068017674,-0.08889752319975874,-0.010480296894121721,0.0913978181572237,0.09164677965792428,-0.0012923840851695179,0
0.5539593288055301,-0.044809881073843594,0.48763082922910184,-0.048725664620196674,-0.07921633869107303,-0.0005657714045413376,0.11316751637888273,-0.029842756293787243,0
0.3058862589731127,0.14352022544765697,-0.03111214645632271,0.02535562095337024,0.04293149204627733,0.020158662559382923,0.07802030583335073,0.015360499190245458,1
0.30588625897311283,-0.02216511550611555,0.10377772251221862,-0.04967146640023862,-0.008002863666438043,0.08152422317072378,0.09912705398774552,-0.01979701847441878,1
-0.19519361364284726,0.20956377929058911,-0.0918245339894786,0.02826627088998368,-5.5857721249663594e-05,0.04490624443960939,0.0945164453226141,0.021756507815406223,1
0.5539593288055302,-0.04480988107384398,-0.08020922151128573,-0.12047701614289863,0.060816352941836405,0.11629632988128558,0.08992477945328842,-0.011826477282204095,1
-0.632824717205112,0.18152298732065142,-0.08055413080655743,0.03725420851398309,0.05790530415397677,0.06495827490169087,-0.09647041116864358,0.026360752645166075,0
-0.3444595457849348,-0.3259029165755255,0.04450401609108601,0.07897652750365924,0.08494756945244697,-0.010526402234114496,0.056513296161664395,0.014439785439799624,0
0.24176323405451583,-0.16957441877388058,-0.003851803428080336,-0.1505110200273928,-0.04736472949517451,0.024094366335870143,-0.047202907575526754,-0.03216854567022581,1
0.18093652566061924,0.22543960080683217,0.25792929644332935,0.05252331873313543,0.009739721426673897,0.126777135688302,-0.014045303432236922,0.0116099035124691,1
0.2417632340545156,-0.2678912372988297,-0.01645819129580639,0.13001112337020526,0.008817705300500578,0.09683409175247537,-0.045543322509186246,0.05897156441877388,1
-0.6328247172051118,0.23210897365056016,-0.303744189079505,-0.007768061596691855,-0.09285581181921443,0.1405637992936732,-0.16534944792481043,0.005167963834747824,0
-0.34248451643744826,0.014231610312708198,0.40954773463677163,-0.13056283867641877,0.019207878032491132,0.15575640272541214,0.15211994932523065,-0.016446424723660258,0
-0.5568094373452043,-0.3954038322097664,0.009519581522854814,0.0971883889319487,0.1097560469433363,0.07974425978492822,0.10983379089399337,0.023794567908703712,0
0.2517825857600599,-0.13087240708145909,-0.30854556288843327,-0.04648706582628098,0.013651472428057532,0.07489365833845257,0.023909467611047897,-0.015949363836301578,1
0.1809365256606193,0.22543960080683212,0.2579292964433294,0.05252331873313554,0.010048480491226086,0.10461818729822209,-0.006886060573648212,0.023675133252957725,1
-0.3424845164374482,0.014231610312707976,0.4095477346367718,-0.13056283867641866,0.01903248756994902,0.1511772690924179,0.14536946244274168,-0.015749507485071035,0
-0.287505764032208,0.16141700855060975,-0.07793823949935813,0.008674898573425183,0.018987533645021426,-0.01495292879232979,-0.04405130615346786,-0.0050475043982796675,0
-0.34248451643744815,0.014231610312708032,0.40353790822793667,-0.1557409903958697,0.04590932673421716,0.05688933089129311,0.06309698965303001,-0.06343934212199287,0
-0.5568094373452044,-0.30540105418020835,-0.16494455981106065,-0.08382754863966246,0.044662423454843614,0.024619064215857578,0.103085295336655,0.027043618900077393,0
-0.4089949847433037,0.04410649658006338,-0.029613783250373893,-0.006367283881008823,-0.07929437704917841,0.031806135158311766,-0.038404156841476356,-0.02664494080552432,1
-0.5568094373452042,-0.3954038322097665,0.009519581522854759,0.08495855877295794,0.15589169402841568,0.09410962358422076,0.08594977333979748,0.05506869273320952,0
-0.3424845164374481,0.18451484720908629,-0.2640896768933684,0.07619442406058607,-0.07269880524521755,0.02538736175562667,0.12437620630984031,0.033342331630507926,0
-0.3424845164374481,0.05680241953680232,0.23397416931703935,-0.08299774727684261,-0.0017868384709981422,0.09708979818687319,0.11995316325716976,0.00248168274190691,0
-0.4089949847433037,0.006220375516842069,0.2880182912090721,-0.04689558046562814,-0.005926337959182848,0.08738559295774923,0.16691438797480257,-0.037341461482024885,1
-0.6328247172051117,0.38386693264028793,-0.21003144855571843,0.005616240471843892,-0.004007448537455771,0.0886589355020499,-0.1176628400437425,0.023121407395504612,0
-0.40899498474330337,-0.06955186660960033,0.42822670533344726,0.07185933133320038,0.001978088757284946,0.09869483920695615,0.05410539537576997,0.02171145139768116,0
0.34170373901126744,-0.357002894758327,-0.14612002175563488,0.13374192241941696,-0.03266289815182005,-0.045904629506680006,0.09488273861792401,0.03509566615848503,0
0.6356748257447853,0.017513993891683455,-0.19228676000059908,-0.11565828662302119,0.018614521608659618,0.09685166599845418,0.07900091846545898,-0.005473380671270012,1
0.6356748257447853,0.017513993891683233,0.14308383620588017,-0.10620908893894637,0.0002795120233051174,0.030085323224423255,-0.028757631209945345,-0.00022007397943285545,1
0.4097757621694841,0.2142737774037573,0.06399073297474794,0.003964702989332769,6.200561840147278e-05,0.00281229408743916,0.020896013236550715,-0.005230364810051957,1
0.4097757621694846,0.2724293008344181,0.039661513158455675,0.013649613985893427,0.06654234625098782,0.17454213482317882,-0.06097147539583342,0.021663908785319375,1
0.6356748257447855,0.017513993891683677,-0.15568832883344286,-0.13689986791442377,0.03580711132045006,0.07336082221658313,0.08030580221739037,-0.06047014178808813,1
0.5539593288055303,0.00795099160669327,0.41423470631833226,0.006927243583973175,-0.07291537781926444,0.015130802912499408,0.08291426071357638,0.01685402661978508,0
0.3058862589731127,-0.022165115506115607,-0.214386539219804,-0.07903962568464573,0.04064718455064664,0.11492533203994049,0.05296738613572055,-0.028187455359164337,1
-0.556809437345204,-0.260399665165429,-0.23079000738419192,-0.2090800290195891,-0.06008923054129811,0.11645021784088377,0.13893242919560622,-0.014229219709100405,0
-0.19519361364284704,0.20757106645277312,0.17540950213419815,-0.06411639499359495,0.06257526399323243,-0.05689473583456156,-0.040130873674791456,0.030628095488484164,0
0.5539593288055301,0.11347273696776816,0.15318649163573156,0.08773461742049093,-0.0441179009035334,-0.09228660990170356,-0.1320952972612081,0.020042721283148934,0
-0.28750576403220823,0.1511649142838299,-0.30205573495907273,-0.03639928117901947,-0.049763746864067315,0.02130831508296116,0.005097824604907708,-0.006814616969605114,1
-0.3444595457849349,-0.3259029165755256,0.06289625166214163,0.07068956789114889,0.08407712020308988,0.03950946264303651,0.08574613481108456,0.0108400683416352,0
0.5539593288055302,0.16623360964830558,0.047029854744331745,0.10772162178230671,0.0544736199400192,0.08952115416930706,0.07101070476702925,0.055856748198725326,1
0.40977576216948425,0.2142737774037572,0.30240523101643035,-0.03231001506088699,-0.006773485504158294,0.05040711126639719,0.10647933751770189,0.015565157325987955,0
-0.34248451643744826,0.05680241953680221,0.2152205785425333,-0.08656207667715271,0.07159687471717935,-0.05851821790165995,-0.02826334543543868,0.034369218045719574,0
-0.5568094373452042,-0.3954038322097663,0.008365627599226322,0.0993914654320539,0.11077180899626254,0.05053306580373923,0.08823964040638282,0.01995291625039436,0
-0.5568094373452042,-0.2603996651654288,-0.31728484009621655,-0.21114008367558368,-0.053824915915229976,0.13284442075812997,0.11572200636248764,-0.010453230499000099,0
0.5539593288055304,-0.04480988107384376,0.00561943372594742,-0.13240258686162815,0.05857183898363594,0.11584332174559858,0.14126287253806158,-0.024783899126183895,1
-0.7749984811989528,0.21078845892335712,-0.24487990645124524,0.11950357976682757,-0.05695628323220442,-0.06172911187053298,0.01927450772368061,0.030027769045313124,0
0.6356748257447854,0.017513993891683233,-0.05509046877187923,-0.127590966317926,0.014990375687996937,0.10805636889502307,0.08455747482580434,-0.047941040863786255,1
-0.4373791051016477,0.3983254991619559,-0.20317073161691285,-0.06470140260489965,-0.015413894648902582,0.09032849752812178,-0.061922432969843955,-0.021971410653902346,1
-0.3424845164374477,0.05680241953680243,0.23397416931703896,-0.08299774727684245,-0.0019820810485140505,0.08838409625579352,0.10801354963239357,0.002634714185364151,0
0.4097757621694843,0.2142737774037572,0.20344607114037294,-0.022827837619691593,-0.004662165990780398,0.042960561292046506,0.11956917895961533,0.012270069636206804,1
0.5539593288055301,0.1662336096483052,0.015562349321257385,0.08526268632078304,0.08727029003287023,-0.044495449113014285,0.01127651556831799,-0.0064161800828269056,0
-0.5536611789929006,0.08108072749809925,-0.02760152716851333,-0.13446373688873442,0.018235023176345178,-0.018935702622446093,-0.006158910500394521,0.011083821186999687,1
